,Customer ID,Monetary,Frequency,Recency,RecencyCluster,FrequencyCluster,MonetaryCluster,OverallScore,Segment
426,LR-16915120,1324.1730000000002,6,445,2,2,2,6,High-Value
427,LR-1691564,1406.1359999999997,5,335,2,2,2,6,High-Value
428,LR-1703539,1923.17564,8,488,2,2,2,6,High-Value
429,LS-169451404,2362.9600000000005,7,352,2,2,2,6,High-Value
430,LS-1724518,1608.068,8,426,2,2,2,6,High-Value
431,LT-1711091,1182.729,7,566,2,2,2,6,High-Value
432,LW-168251404,870.8230000000001,8,370,2,2,2,6,High-Value
433,LW-172151406,5048.186,7,418,2,2,2,6,High-Value
434,LW-6990134,253.368,6,565,2,2,2,6,High-Value
435,MB-18085143,142.09199999999998,5,413,2,2,2,6,High-Value
436,MC-176051402,1181.006,5,341,2,2,2,6,High-Value
437,MC-1760548,1324.9799999999998,5,469,2,2,2,6,High-Value
438,MC-176057,2036.2590000000002,5,482,2,2,2,6,High-Value
439,MC-1763545,1520.0460000000003,5,320,2,2,2,6,High-Value
440,MC-1763593,1643.9200000000003,7,439,2,2,2,6,High-Value
441,MC-1784518,1609.2443999999998,8,586,2,2,2,6,High-Value
442,MC-181008,582.57,5,392,2,2,2,6,High-Value
443,MC-1810082,1137.3200000000002,7,555,2,2,2,6,High-Value
444,MC-181301404,1535.5580000000002,8,369,2,2,2,6,High-Value
445,MC-1813082,625.5799999999999,8,610,2,2,2,6,High-Value
446,ME-177251404,203.342,5,314,2,2,2,6,High-Value
447,ME-1772527,683.34,5,404,2,2,2,6,High-Value
448,ME-1801036,667.04,5,491,2,2,2,6,High-Value
449,MF-176651406,137.508,5,526,2,2,2,6,High-Value
450,MF-18250102,2463.156,7,330,2,2,2,6,High-Value
451,MF-18250139,1816.1850000000006,6,409,2,2,2,6,High-Value
452,MG-17680102,433.824,5,435,2,2,2,6,High-Value
453,MG-17680144,2997.1881,6,291,2,2,2,6,High-Value
454,MG-176951406,1196.7779999999998,5,555,2,2,2,6,High-Value
455,MG-1769564,3302.5739999999996,7,351,2,2,2,6,High-Value
456,MG-1769582,722.62,6,494,2,2,2,6,High-Value
457,MG-1787548,2141.3174999999997,5,424,2,2,2,6,High-Value
458,MG-1789097,2980.179,8,347,2,2,2,6,High-Value
459,MG-1820558,5731.41,7,387,2,2,2,6,High-Value
460,MG-7680134,505.98,5,463,2,2,2,6,High-Value
461,MG-7695134,350.79600000000005,5,335,2,2,2,6,High-Value
462,MH-1729058,1319.91,6,413,2,2,2,6,High-Value
463,MH-1744082,243.78,5,575,2,2,2,6,High-Value
464,MH-1778582,704.4482399999999,6,362,2,2,2,6,High-Value
465,MH-181151402,2656.1369999999997,8,343,2,2,2,6,High-Value
466,MJ-177401404,4909.71,6,418,2,2,2,6,High-Value
467,MJ-1774027,703.4999999999999,5,309,2,2,2,6,High-Value
468,MK-7905134,115.75200000000001,5,384,2,2,2,6,High-Value
469,ML-17395120,6573.732,5,575,2,2,2,6,High-Value
470,ML-1804045,3400.955999999999,6,397,2,2,2,6,High-Value
471,ML-1826556,1057.95,5,396,2,2,2,6,High-Value
472,MM-1805548,3586.596,6,574,2,2,2,6,High-Value
473,MM-8280108,2309.9999999999995,8,412,2,2,2,6,High-Value
474,MP-181751402,2236.556,6,390,2,2,2,6,High-Value
475,MP-1817518,1350.42,6,448,2,2,2,6,High-Value
476,MP-817579,637.83,5,557,2,2,2,6,High-Value
477,MS-177101402,561.972,6,583,2,2,2,6,High-Value
478,MS-1771028,1788.07976,5,450,2,2,2,6,High-Value
479,MS-1777031,211.11999999999998,5,498,2,2,2,6,High-Value
480,MS-1783045,1658.7389999999998,5,551,2,2,2,6,High-Value
481,MS-1783048,767.556,5,454,2,2,2,6,High-Value
482,MS-179805,1414.644,7,621,2,2,2,6,High-Value
483,MT-180701402,495.7248,8,506,2,2,2,6,High-Value
484,MT-8070134,1923.4560000000001,7,620,2,2,2,6,High-Value
485,MV-1819045,918.6509999999997,7,490,2,2,2,6,High-Value
486,MW-1823545,1009.248,7,404,2,2,2,6,High-Value
487,MY-173801404,1556.784,8,303,2,2,2,6,High-Value
488,MY-182957,3431.4660000000003,8,601,2,2,2,6,High-Value
489,MY-8295134,898.884,6,509,2,2,2,6,High-Value
490,MZ-751560,1664.4600000000005,6,516,2,2,2,6,High-Value
491,NB-8580117,282.15,5,428,2,2,2,6,High-Value
492,NC-1834059,1812.7539000000002,5,632,2,2,2,6,High-Value
493,NC-184151408,305.24800000000005,6,442,2,2,2,6,High-Value
494,NC-1841527,645.72,5,427,2,2,2,6,High-Value
495,NC-18535120,326.994,6,303,2,2,2,6,High-Value
496,NC-834033,342.24000000000007,7,474,2,2,2,6,High-Value
497,ND-183701406,2006.298,5,406,2,2,2,6,High-Value
498,ND-1837027,294.15,5,602,2,2,2,6,High-Value
499,NF-1847527,2272.1399999999994,8,628,2,2,2,6,High-Value
500,NF-1847555,381.18639999999994,6,622,2,2,2,6,High-Value
501,NG-18430139,2287.5000000000005,5,517,2,2,2,6,High-Value
502,NG-8355107,1438.44,5,576,2,2,2,6,High-Value
503,NK-184907,3459.7260000000006,5,397,2,2,2,6,High-Value
504,NM-1844527,4309.0199999999995,5,569,2,2,2,6,High-Value
505,NM-185201404,1868.7620000000004,6,392,2,2,2,6,High-Value
506,NP-1867045,660.972,6,458,2,2,2,6,High-Value
507,NP-1867082,1860.37576,5,418,2,2,2,6,High-Value
508,NP-1868582,1160.9528,7,350,2,2,2,6,High-Value
509,NP-1870058,353.47499999999997,5,495,2,2,2,6,High-Value
510,NP-1870091,1823.703,6,505,2,2,2,6,High-Value
511,NS-18505144,1260.7638000000002,5,294,2,2,2,6,High-Value
512,NW-184001404,1515.125,7,422,2,2,2,6,High-Value
513,NW-1840027,502.92,5,497,2,2,2,6,High-Value
514,NZ-185651406,440.494,6,405,2,2,2,6,High-Value
515,NZ-1856527,1135.53,5,534,2,2,2,6,High-Value
516,ON-1871582,2762.0559999999996,6,428,2,2,2,6,High-Value
517,ON-8715134,842.532,6,459,2,2,2,6,High-Value
518,OT-18730139,1538.8680000000002,5,309,2,2,2,6,High-Value
519,OT-187307,795.906,5,417,2,2,2,6,High-Value
520,OT-1873091,974.0520000000001,7,292,2,2,2,6,High-Value
521,PB-8805103,1533.6000000000004,5,441,2,2,2,6,High-Value
522,PB-915061,1147.2600000000002,5,504,2,2,2,6,High-Value
523,PB-921063,2832.12,5,307,2,2,2,6,High-Value
524,PC-874519,909.36,5,415,2,2,2,6,High-Value
525,PF-1912082,254.216,5,536,2,2,2,6,High-Value
526,PF-1916548,1243.8195,6,344,2,2,2,6,High-Value
527,PF-1916582,2181.584,6,322,2,2,2,6,High-Value
528,PF-9225134,446.01599999999996,6,483,2,2,2,6,High-Value
529,PG-188201406,1151.222,6,485,2,2,2,6,High-Value
530,PG-188201408,362.283,6,428,2,2,2,6,High-Value
531,PG-1889551,1088.1200000000001,5,575,2,2,2,6,High-Value
532,PH-1879036,567.808,5,301,2,2,2,6,High-Value
533,PH-187907,1464.723,5,400,2,2,2,6,High-Value
534,PJ-883595,410.247,6,384,2,2,2,6,High-Value
535,PK-1891082,1696.1885599999998,7,519,2,2,2,6,High-Value
536,PK-190751402,1325.3999999999999,8,300,2,2,2,6,High-Value
537,PK-9075134,459.26400000000007,7,547,2,2,2,6,High-Value
538,PN-1877527,2228.4599999999996,5,380,2,2,2,6,High-Value
539,PN-1877548,830.46,5,308,2,2,2,6,High-Value
540,PO-188501406,1269.87,5,487,2,2,2,6,High-Value
541,PO-1885048,2535.978,6,471,2,2,2,6,High-Value
542,PO-188507,3416.532,7,307,2,2,2,6,High-Value
543,PO-1886582,1315.0520000000004,6,295,2,2,2,6,High-Value
544,PO-1918018,486.36,6,462,2,2,2,6,High-Value
545,PO-1919544,1395.9299999999998,5,425,2,2,2,6,High-Value
546,PO-191957,2107.377,5,299,2,2,2,6,High-Value
547,PO-88653,2423.5199999999995,7,352,2,2,2,6,High-Value
548,PR-18880139,1825.1100000000001,5,582,2,2,2,6,High-Value
549,PS-190451408,3268.362,6,343,2,2,2,6,High-Value
550,PS-190458,2897.0999999999995,7,551,2,2,2,6,High-Value
551,PW-19030139,3129.9809999999998,7,293,2,2,2,6,High-Value
552,PW-192401406,2970.4919999999997,7,464,2,2,2,6,High-Value
553,RA-1928531,2422.2,5,385,2,2,2,6,High-Value
554,RA-1928558,2765.7900000000004,5,506,2,2,2,6,High-Value
555,RA-1988558,693.9599999999999,5,408,2,2,2,6,High-Value
556,RB-1933048,1937.064,6,410,2,2,2,6,High-Value
557,RB-1957055,983.6039999999999,6,317,2,2,2,6,High-Value
558,RB-1964545,571.4159999999999,5,510,2,2,2,6,High-Value
559,RB-197951408,1718.67,7,371,2,2,2,6,High-Value
560,RB-1979551,1352.3583999999996,8,396,2,2,2,6,High-Value
561,RB-197957,525.6899999999999,5,341,2,2,2,6,High-Value
562,RB-9705110,950.01,5,339,2,2,2,6,High-Value
563,RC-198251404,421.08799999999997,6,369,2,2,2,6,High-Value
564,RC-199601406,289.226,5,411,2,2,2,6,High-Value
565,RC-1996018,708.94,5,363,2,2,2,6,High-Value
566,RD-1948039,1380.16,5,575,2,2,2,6,High-Value
567,RD-198101402,680.5360000000001,6,330,2,2,2,6,High-Value
568,RD-199001402,898.5600000000001,5,462,2,2,2,6,High-Value
569,RD-1993090,835.4100000000001,6,481,2,2,2,6,High-Value
570,RD-9660134,114.456,6,501,2,2,2,6,High-Value
571,RD-993060,3762.2400000000002,6,425,2,2,2,6,High-Value
572,RE-194501402,672.596,6,302,2,2,2,6,High-Value
573,RE-1945036,2587.8720000000008,5,578,2,2,2,6,High-Value
574,RE-194507,1213.893,5,523,2,2,2,6,High-Value
575,RF-1934527,3319.4520000000007,8,362,2,2,2,6,High-Value
576,RF-198401408,399.45,5,504,2,2,2,6,High-Value
577,RF-1984031,1406.0196799999999,6,525,2,2,2,6,High-Value
578,RH-1949545,2236.6800000000003,8,359,2,2,2,6,High-Value
579,RH-194957,1618.1549999999997,7,353,2,2,2,6,High-Value
580,RH-195101404,4160.100000000001,7,533,2,2,2,6,High-Value
581,RH-196001408,779.93,6,534,2,2,2,6,High-Value
582,RL-1961539,851.2199999999999,6,607,2,2,2,6,High-Value
583,RM-193751406,658.5799999999998,5,345,2,2,2,6,High-Value
584,RM-1937551,655.8799999999999,5,456,2,2,2,6,High-Value
585,RO-19780139,386.703,5,512,2,2,2,6,High-Value
586,RO-1978048,1183.4699999999998,5,300,2,2,2,6,High-Value
587,RO-197807,771.7679999999999,7,511,2,2,2,6,High-Value
588,RP-192701404,486.992,8,496,2,2,2,6,High-Value
589,RP-1939016,1098.5399999999997,5,568,2,2,2,6,High-Value
590,RP-19855139,657.78,6,306,2,2,2,6,High-Value
591,RP-1985548,1671.2100000000003,6,357,2,2,2,6,High-Value
592,RP-9390117,1132.32,6,576,2,2,2,6,High-Value
593,RP-9855134,301.60800000000006,6,400,2,2,2,6,High-Value
594,RR-195251406,2584.73,6,523,2,2,2,6,High-Value
595,RR-1952527,1630.26,5,334,2,2,2,6,High-Value
596,RR-952523,674.88,6,569,2,2,2,6,High-Value
597,RS-1942082,1396.1872000000003,7,483,2,2,2,6,High-Value
598,RS-1987018,1022.7292799999998,5,411,2,2,2,6,High-Value
599,RS-1987036,408.288,5,411,2,2,2,6,High-Value
600,RS-198707,551.9879999999999,5,616,2,2,2,6,High-Value
601,SB-10290110,1455.3599999999997,5,394,2,2,2,6,High-Value
602,SB-2018531,694.0019199999999,5,526,2,2,2,6,High-Value
603,SB-2029082,417.0400000000001,5,581,2,2,2,6,High-Value
604,SC-1044038,1280.16,6,413,2,2,2,6,High-Value
605,SC-1068094,2453.9400000000005,8,505,2,2,2,6,High-Value
606,SC-2002045,742.8149999999999,6,579,2,2,2,6,High-Value
607,SC-2005018,969.1702399999998,8,586,2,2,2,6,High-Value
608,SC-2005055,1401.6902399999997,7,586,2,2,2,6,High-Value
609,SC-20095139,1328.79,6,421,2,2,2,6,High-Value
610,SC-2009545,3079.9320000000002,6,378,2,2,2,6,High-Value
611,SC-20230120,2718.7110000000007,5,475,2,2,2,6,High-Value
612,SC-2023027,2349.7200000000003,6,329,2,2,2,6,High-Value
613,SC-20260144,692.5104,6,442,2,2,2,6,High-Value
614,SC-203801402,589.818,5,460,2,2,2,6,High-Value
615,SC-20380143,425.43600000000004,6,607,2,2,2,6,High-Value
616,SC-20575139,425.92499999999995,5,294,2,2,2,6,High-Value
617,SC-2069527,508.68,5,489,2,2,2,6,High-Value
618,SC-2069558,1911.075,7,506,2,2,2,6,High-Value
619,SC-2072555,743.964,7,432,2,2,2,6,High-Value
620,SC-2077018,1014.4599999999999,7,468,2,2,2,6,High-Value
621,SD-204851406,405.212,6,467,2,2,2,6,High-Value
622,SD-2048545,1198.152,5,620,2,2,2,6,High-Value
623,SE-2011059,1307.7255000000002,5,552,2,2,2,6,High-Value
624,SF-2020027,1405.695,5,429,2,2,2,6,High-Value
625,SF-2020058,1699.8300000000002,5,450,2,2,2,6,High-Value
626,SG-2008031,1359.1126,5,376,2,2,2,6,High-Value
627,SG-208907,1473.975,5,334,2,2,2,6,High-Value
628,SH-199757,2171.844,8,593,2,2,2,6,High-Value
629,SH-2039582,1060.4,7,474,2,2,2,6,High-Value
630,SH-2063527,2052.4500000000003,7,490,2,2,2,6,High-Value
631,SJ-10125110,1492.5600000000002,7,425,2,2,2,6,High-Value
632,SJ-20125139,925.335,6,320,2,2,2,6,High-Value
633,SJ-2012582,1374.64,6,293,2,2,2,6,High-Value
634,SJ-2021559,809.3694,6,630,2,2,2,6,High-Value
635,SJ-2050051,2161.02,5,407,2,2,2,6,High-Value
636,SK-99903,904.5600000000001,5,488,2,2,2,6,High-Value
637,SM-10005108,221.04000000000002,6,411,2,2,2,6,High-Value
638,SM-1095060,833.28,5,456,2,2,2,6,High-Value
639,SM-20005102,458.26649999999995,5,484,2,2,2,6,High-Value
640,SM-209051406,1043.0410000000002,6,606,2,2,2,6,High-Value
641,SN-205601404,150.364,6,327,2,2,2,6,High-Value
642,SN-2056055,258.192,5,482,2,2,2,6,High-Value
643,SN-20710139,2199.8100000000004,6,327,2,2,2,6,High-Value
644,SN-207101404,702.29,7,460,2,2,2,6,High-Value
645,SO-2033582,1550.0757600000002,5,391,2,2,2,6,High-Value
646,SP-205451406,1093.37,6,327,2,2,2,6,High-Value
647,SP-20620102,1101.5415,6,350,2,2,2,6,High-Value
648,SP-206201404,1677.258,6,387,2,2,2,6,High-Value
649,SP-206501404,560.604,5,386,2,2,2,6,High-Value
650,SP-206501406,938.9940000000001,5,503,2,2,2,6,High-Value
651,SP-208601404,2929.1420000000003,5,301,2,2,2,6,High-Value
652,SP-2086045,4306.3634999999995,6,413,2,2,2,6,High-Value
653,SP-2086082,1469.2,5,392,2,2,2,6,High-Value
654,SP-20920130,5569.003500000001,5,392,2,2,2,6,High-Value
655,SR-20740120,3051.4199999999996,5,565,2,2,2,6,High-Value
656,SR-207401402,318.872,5,636,2,2,2,6,High-Value
657,SR-2074055,930.5999999999999,5,630,2,2,2,6,High-Value
658,SS-1041023,1797.99,5,374,2,2,2,6,High-Value
659,SS-2041045,6808.853999999998,7,370,2,2,2,6,High-Value
660,SS-205901404,372.09000000000003,5,432,2,2,2,6,High-Value
661,SV-2036527,3734.76,6,506,2,2,2,6,High-Value
662,SV-2078545,2832.048,6,420,2,2,2,6,High-Value
663,SV-2081558,2446.23,5,401,2,2,2,6,High-Value
664,SW-1075529,353.16,6,502,2,2,2,6,High-Value
665,SW-207551406,663.964,6,534,2,2,2,6,High-Value
666,SW-2075593,2984.92,6,436,2,2,2,6,High-Value
667,SZ-20035102,537.7620000000001,6,503,2,2,2,6,High-Value
668,TA-213851402,872.1220000000001,5,484,2,2,2,6,High-Value
669,TB-11625134,854.1719999999998,7,398,2,2,2,6,High-Value
670,TB-2105531,555.23272,5,378,2,2,2,6,High-Value
671,TB-2117518,970.1439999999999,6,555,2,2,2,6,High-Value
672,TB-2117531,2385.36,5,555,2,2,2,6,High-Value
673,TB-2117559,1747.3943999999997,6,502,2,2,2,6,High-Value
674,TB-2119058,4778.58,5,427,2,2,2,6,High-Value
675,TB-212501402,159.85999999999999,5,349,2,2,2,6,High-Value
676,TB-2125018,2950.98,8,557,2,2,2,6,High-Value
677,TB-212801406,806.8060000000002,8,583,2,2,2,6,High-Value
678,TB-213551406,100.10199999999999,5,403,2,2,2,6,High-Value
679,TB-21400102,1847.5815,5,320,2,2,2,6,High-Value
680,TB-2140082,411.9,5,422,2,2,2,6,High-Value
681,TB-2152039,1914.3391199999996,6,555,2,2,2,6,High-Value
682,TB-2152088,1131.3126,5,321,2,2,2,6,High-Value
683,TC-1153595,860.742,6,546,2,2,2,6,High-Value
684,TC-209801402,18437.13799999999,7,454,2,2,2,6,High-Value
685,TC-2098045,4069.149000000001,7,313,2,2,2,6,High-Value
686,TC-2153527,1217.4,5,409,2,2,2,6,High-Value
687,TC-215357,1519.6200000000003,5,411,2,2,2,6,High-Value
688,TD-10995134,588.948,6,301,2,2,2,6,High-Value
689,TG-213101404,2915.824,7,410,2,2,2,6,High-Value
690,TG-2164018,2140.4998,6,503,2,2,2,6,High-Value
691,TH-1110019,1151.28,5,415,2,2,2,6,High-Value
692,TH-11235134,178.728,5,379,2,2,2,6,High-Value
693,TH-2110059,2459.3406,8,527,2,2,2,6,High-Value
694,TH-2111518,1323.88,7,551,2,2,2,6,High-Value
695,TH-2123545,1516.395,6,356,2,2,2,6,High-Value
696,TM-11490134,202.47600000000006,5,365,2,2,2,6,High-Value
697,TM-210101404,2553.1659999999997,6,344,2,2,2,6,High-Value
698,TM-2149059,3254.5958999999993,7,583,2,2,2,6,High-Value
699,TP-211301408,1545.4600000000003,5,340,2,2,2,6,High-Value
700,TP-2113045,440.8680000000001,6,394,2,2,2,6,High-Value
701,TP-214151402,577.2808,7,324,2,2,2,6,High-Value
702,TP-2141531,1401.22,5,348,2,2,2,6,High-Value
703,TP-215651404,1802.72,8,350,2,2,2,6,High-Value
704,TR-2132558,1377.2099999999998,7,565,2,2,2,6,High-Value
705,TR-213257,2243.43,5,461,2,2,2,6,High-Value
706,TS-11160103,332.55,5,557,2,2,2,6,High-Value
707,TS-2108545,1942.9920000000002,6,336,2,2,2,6,High-Value
708,TS-211607,505.94999999999993,5,494,2,2,2,6,High-Value
709,TS-212051404,2295.658,8,516,2,2,2,6,High-Value
710,TS-212057,3762.909,8,517,2,2,2,6,High-Value
711,TS-2134018,3400.3026800000002,7,413,2,2,2,6,High-Value
712,TS-215057,1969.2,8,379,2,2,2,6,High-Value
713,TS-216107,2215.89,6,481,2,2,2,6,High-Value
714,TT-2107045,1319.0505,8,357,2,2,2,6,High-Value
715,TT-2107099,373.665,5,565,2,2,2,6,High-Value
716,TT-2122088,2683.1369999999997,8,370,2,2,2,6,High-Value
717,TT-21460139,355.04999999999995,5,454,2,2,2,6,High-Value
718,TW-21025139,1752.0359999999998,6,378,2,2,2,6,High-Value
719,TZ-2144536,2615.0260000000003,7,460,2,2,2,6,High-Value
720,TZ-2144554,306.732,5,517,2,2,2,6,High-Value
721,VB-217451402,574.4760000000001,6,398,2,2,2,6,High-Value
722,VD-21670139,1934.19,5,370,2,2,2,6,High-Value
723,VG-2179082,1082.584,6,607,2,2,2,6,High-Value
724,VG-2180527,4495.691999999999,6,373,2,2,2,6,High-Value
725,VG-2180548,621.99,5,491,2,2,2,6,High-Value
726,VP-11760108,1463.4299999999998,6,417,2,2,2,6,High-Value
727,VP-217601406,732.256,7,552,2,2,2,6,High-Value
728,VT-2170027,3065.9700000000003,5,492,2,2,2,6,High-Value
729,VT-2170058,3664.2,8,519,2,2,2,6,High-Value
730,VW-21775143,279.312,5,598,2,2,2,6,High-Value
731,ZC-2191058,4697.070000000001,7,609,2,2,2,6,High-Value
732,ZC-2191064,4047.0960000000005,5,541,2,2,2,6,High-Value
733,AA-1031582,632.8199999999999,5,694,1,2,2,5,Mid-Value
734,AA-1048082,2274.48288,5,811,1,2,2,5,Mid-Value
735,AB-10015130,1553.2142999999999,6,733,1,2,2,5,Mid-Value
736,AB-10165113,1837.56,5,798,1,2,2,5,Mid-Value
737,AG-104951402,915.4590000000001,5,780,1,2,2,5,Mid-Value
738,AG-104951408,1129.8280000000002,8,936,1,2,2,5,Mid-Value
739,AG-105251406,654.7719999999999,5,845,1,2,2,5,Mid-Value
740,AG-106757,2058.6510000000003,6,769,1,2,2,5,Mid-Value
741,AG-30067,324.48,5,740,1,2,2,5,Mid-Value
742,AH-100301404,1328.1239999999998,5,734,1,2,2,5,Mid-Value
743,AH-1019518,480.52000000000004,6,915,1,2,2,5,Mid-Value
744,AH-106901402,1135.3940000000002,6,730,1,2,2,5,Mid-Value
745,AJ-107957,664.698,6,712,1,2,2,5,Mid-Value
746,AJ-96086,2932.2300000000005,5,856,1,2,2,5,Mid-Value
747,AM-360117,271.86,5,827,1,2,2,5,Mid-Value
748,AP-1072092,1819.6499999999999,7,936,1,2,2,5,Mid-Value
749,AP-915122,371.15999999999997,5,771,1,2,2,5,Mid-Value
750,AS-10045117,1220.7299999999998,6,776,1,2,2,5,Mid-Value
751,AS-102401408,376.342,6,1007,1,2,2,5,Mid-Value
752,AY-1055582,768.48,5,765,1,2,2,5,Mid-Value
753,AY-55560,1564.7400000000002,5,665,1,2,2,5,Mid-Value
754,AZ-107501404,1071.8819999999998,6,694,1,2,2,5,Mid-Value
755,BB-1099036,1022.304,6,990,1,2,2,5,Mid-Value
756,BC-1112592,2783.5499999999997,5,968,1,2,2,5,Mid-Value
757,BD-1177082,1198.53216,5,887,1,2,2,5,Mid-Value
758,BD-172563,679.9800000000001,5,646,1,2,2,5,Mid-Value
759,BF-108023,2183.4300000000003,5,915,1,2,2,5,Mid-Value
760,BF-109751408,221.53400000000002,7,909,1,2,2,5,Mid-Value
761,BF-1100536,1801.5720000000003,7,943,1,2,2,5,Mid-Value
762,BF-1100592,2128.7879999999996,6,859,1,2,2,5,Mid-Value
763,BF-1102064,2420.256,6,736,1,2,2,5,Mid-Value
764,BG-1169558,819.1800000000001,5,933,1,2,2,5,Mid-Value
765,BG-1174018,4906.5,7,876,1,2,2,5,Mid-Value
766,BG-1174082,369.692,6,924,1,2,2,5,Mid-Value
767,BH-171038,846.8399999999999,7,734,1,2,2,5,Mid-Value
768,BM-115751406,545.136,5,728,1,2,2,5,Mid-Value
769,BM-165060,1461.8699999999997,5,933,1,2,2,5,Mid-Value
770,BN-11470130,3253.5633,5,736,1,2,2,5,Mid-Value
771,BN-1151527,636.9900000000001,5,708,1,2,2,5,Mid-Value
772,BN-1151531,3724.2100799999994,6,817,1,2,2,5,Mid-Value
773,BN-147086,1183.77,6,714,1,2,2,5,Mid-Value
774,BP-123022,3505.4699999999993,6,748,1,2,2,5,Mid-Value
775,BS-115901406,438.576,6,846,1,2,2,5,Mid-Value
776,BS-1159092,519.3359999999999,5,821,1,2,2,5,Mid-Value
777,BS-116651404,1873.6060000000002,7,774,1,2,2,5,Mid-Value
778,BS-11755120,1328.574,7,963,1,2,2,5,Mid-Value
779,BS-1175592,2586.7799999999993,6,778,1,2,2,5,Mid-Value
780,BS-1800107,1667.7,6,977,1,2,2,5,Mid-Value
781,BV-11245120,4557.402,6,681,1,2,2,5,Mid-Value
782,BW-1111058,2731.7400000000002,5,965,1,2,2,5,Mid-Value
783,BW-1120026,1298.98,5,861,1,2,2,5,Mid-Value
784,CA-119651402,850.4608,5,770,1,2,2,5,Mid-Value
785,CA-1205545,1450.5360000000005,7,786,1,2,2,5,Mid-Value
786,CB-1202548,962.2980000000001,6,964,1,2,2,5,Mid-Value
787,CB-12535139,2542.08,5,913,1,2,2,5,Mid-Value
788,CC-121001404,1313.3000000000002,5,856,1,2,2,5,Mid-Value
789,CC-1214558,1308.3300000000002,6,940,1,2,2,5,Mid-Value
790,CC-1243055,409.84799999999996,7,793,1,2,2,5,Mid-Value
791,CC-1247566,2309.34,5,797,1,2,2,5,Mid-Value
792,CC-1247582,2515.09336,5,938,1,2,2,5,Mid-Value
793,CC-126101408,1983.8319999999997,5,651,1,2,2,5,Mid-Value
794,CC-126707,1656.0449999999998,5,966,1,2,2,5,Mid-Value
795,CC-2220110,445.77,7,775,1,2,2,5,Mid-Value
796,CD-1198055,515.124,5,775,1,2,2,5,Mid-Value
797,CD-1198093,1805.4399999999998,7,994,1,2,2,5,Mid-Value
798,CD-1228018,625.14,7,721,1,2,2,5,Mid-Value
799,CD-122807,6300.254999999999,8,723,1,2,2,5,Mid-Value
800,CD-127901404,729.1320000000001,7,831,1,2,2,5,Mid-Value
801,CJ-187560,364.85999999999996,5,830,1,2,2,5,Mid-Value
802,CK-1232539,525.04,6,754,1,2,2,5,Mid-Value
803,CK-2205145,253.23300000000003,5,1002,1,2,2,5,Mid-Value
804,CL-1256536,803.8948799999998,5,805,1,2,2,5,Mid-Value
805,CL-12700139,685.53,6,901,1,2,2,5,Mid-Value
806,CM-1211564,3159.3300000000004,5,880,1,2,2,5,Mid-Value
807,CM-123851408,6682.259999999999,5,838,1,2,2,5,Mid-Value
808,CM-216038,2018.3999999999996,6,846,1,2,2,5,Mid-Value
809,CM-2655134,266.90400000000005,8,776,1,2,2,5,Mid-Value
810,CR-1258097,311.4,6,944,1,2,2,5,Mid-Value
811,CS-1184527,7892.549999999998,7,852,1,2,2,5,Mid-Value
812,CT-1199566,4320.599999999999,5,873,1,2,2,5,Mid-Value
813,CV-1229536,914.4568,6,831,1,2,2,5,Mid-Value
814,CW-1190558,1069.9500000000003,7,842,1,2,2,5,Mid-Value
815,DA-1345045,1223.3910000000003,6,779,1,2,2,5,Mid-Value
816,DB-1306082,568.74,7,856,1,2,2,5,Mid-Value
817,DB-131201406,1736.1720000000003,5,734,1,2,2,5,Mid-Value
818,DB-1340582,2285.88756,5,891,1,2,2,5,Mid-Value
819,DB-13615101,544.6080000000001,5,917,1,2,2,5,Mid-Value
