CustomerID,Recency,Frequency,Monetary,Recency_NORM,Frequency_NORM,Monetary_NORM,R_CLUSTER,F_CLUSTER,M_CLUSTER,FinalCluster,Segment
9869,29,21,850.1600000000001,-1.483221476510067,10.0,9.324433656957929,0,1,1,2,Mid-Value
15850,164,12,846.3000000000002,-1.0302013422818792,5.5,9.27981969486824,0,3,1,4,High-Value
8529,487,2,846.23,0.053691275167785234,0.5,9.279010633379565,1,0,1,2,Mid-Value
2536,5,20,843.8600000000001,-1.563758389261745,9.5,9.251618122977346,0,1,1,2,Mid-Value
9921,35,14,843.5200000000002,-1.4630872483221478,6.5,9.24768839574665,0,3,1,4,High-Value
2275,32,6,842.45,-1.4731543624161074,2.5,9.235321312991216,0,3,1,4,High-Value
3139,1,8,842.0600000000001,-1.5771812080536913,3.5,9.23081368469718,0,3,1,4,High-Value
3064,114,16,841.9300000000001,-1.1979865771812082,7.5,9.2293111419325,0,1,1,2,Mid-Value
7935,61,24,841.9100000000003,-1.3758389261744965,11.5,9.22907998150717,0,1,1,2,Mid-Value
387,25,13,841.13,-1.4966442953020134,6.0,9.220064724919093,0,3,1,4,High-Value
20941,52,28,840.9200000000003,-1.4060402684563758,13.5,9.217637540453078,0,1,1,2,Mid-Value
21838,1,17,840.9199999999998,-1.5771812080536913,8.0,9.217637540453072,0,1,1,2,Mid-Value
16379,16,18,838.8900000000001,-1.5268456375838926,8.5,9.194174757281553,0,1,1,2,Mid-Value
15472,25,12,832.8,-1.4966442953020134,5.5,9.123786407766989,0,3,3,6,Top Customer
12127,9,19,831.7500000000001,-1.5503355704697988,9.0,9.111650485436893,0,1,3,4,High-Value
7323,100,22,827.2800000000002,-1.24496644295302,10.5,9.059986130374481,0,1,3,4,High-Value
1991,83,17,820.39,-1.3020134228187918,8.0,8.98035136384651,0,1,3,4,High-Value
5292,40,29,817.1700000000002,-1.4463087248322148,14.0,8.943134535367546,0,1,3,4,High-Value
15842,30,10,816.6600000000001,-1.4798657718120805,4.5,8.937239944521497,0,3,3,6,Top Customer
12885,24,11,816.6099999999999,-1.5,5.0,8.936662043458158,0,3,3,6,Top Customer
12242,12,18,814.9900000000001,-1.5402684563758389,8.5,8.917938049006011,0,1,3,4,High-Value
17038,24,13,814.2600000000001,-1.5,6.0,8.909500693481277,0,3,3,6,Top Customer
5131,20,14,814.2100000000002,-1.5134228187919463,6.5,8.90892279241794,0,3,3,6,Top Customer
6833,16,9,814.0,-1.5268456375838926,4.0,8.906495607951918,0,3,3,6,Top Customer
2389,3,14,810.8300000000002,-1.570469798657718,6.5,8.869856680536293,0,3,3,6,Top Customer
3733,44,15,809.8900000000002,-1.4328859060402686,7.0,8.85899214054554,0,1,3,4,High-Value
4328,21,14,808.2000000000002,-1.5100671140939597,6.5,8.839459084604718,0,3,3,6,Top Customer
15365,83,10,807.9899999999999,-1.3020134228187918,4.5,8.837031900138694,0,3,3,6,Top Customer
4993,10,9,805.56,-1.5469798657718121,4.0,8.80894590846047,0,3,3,6,Top Customer
16958,24,18,805.3500000000001,-1.5,8.5,8.806518723994452,0,1,3,4,High-Value
14229,116,24,804.8500000000001,-1.191275167785235,11.5,8.800739713361073,0,1,3,4,High-Value
16452,230,4,804.4600000000002,-0.8087248322147651,1.5,8.796232085067038,2,0,3,5,High-Value
13172,10,17,803.8400000000001,-1.5469798657718121,8.0,8.789066111881647,0,1,3,4,High-Value
6042,0,22,803.1100000000001,-1.580536912751678,10.5,8.780628756356913,0,1,3,4,High-Value
5055,98,20,797.1100000000001,-1.2516778523489933,9.5,8.711280628756358,0,1,3,4,High-Value
19060,25,34,796.7500000000003,-1.4966442953020134,16.5,8.707119741100326,0,1,3,4,High-Value
2647,101,5,795.83,-1.2416107382550337,2.0,8.696486361534905,0,3,3,6,Top Customer
23454,31,18,795.6800000000001,-1.476510067114094,8.5,8.69475265834489,0,1,3,4,High-Value
17482,5,24,795.0300000000002,-1.563758389261745,11.5,8.6872399445215,0,1,3,4,High-Value
19791,120,8,794.8600000000001,-1.1778523489932886,3.5,8.68527508090615,0,3,3,6,Top Customer
22841,54,17,794.69,-1.3993288590604027,8.0,8.6833102172908,0,1,3,4,High-Value
7391,196,13,794.28,-0.9228187919463087,6.0,8.678571428571427,2,3,3,8,Top Customer
5847,1,20,792.5200000000003,-1.5771812080536913,9.5,8.658229311141936,0,1,3,4,High-Value
2429,23,16,792.0900000000001,-1.5033557046979866,7.5,8.653259361997227,0,1,3,4,High-Value
17162,198,11,788.9100000000001,-0.9161073825503355,5.0,8.616504854368932,2,3,3,8,Top Customer
11482,14,6,787.5999999999999,-1.5335570469798658,2.5,8.601363846509475,0,3,3,6,Top Customer
22794,26,18,787.19,-1.4932885906040267,8.5,8.596625057790106,0,1,3,4,High-Value
19395,51,12,787.0600000000001,-1.4093959731543624,5.5,8.595122515025428,0,3,3,6,Top Customer
22395,68,8,785.4399999999999,-1.3523489932885906,3.5,8.576398520573276,0,3,3,6,Top Customer
3051,52,20,785.1100000000004,-1.4060402684563758,9.5,8.572584373555252,0,1,3,4,High-Value
9827,31,15,783.2400000000001,-1.476510067114094,7.0,8.550970873786408,0,1,3,4,High-Value
5477,42,25,782.6600000000002,-1.4395973154362416,12.0,8.544267221451689,0,1,3,4,High-Value
22319,22,24,781.6100000000002,-1.5067114093959733,11.5,8.532131299121593,0,1,3,4,High-Value
15744,162,10,780.74,-1.0369127516778522,4.5,8.52207582061951,0,3,3,6,Top Customer
797,3,16,775.9300000000001,-1.570469798657718,7.5,8.466481738326399,0,1,3,4,High-Value
21459,11,6,775.91,-1.5436241610738255,2.5,8.466250577901063,0,3,3,6,Top Customer
2957,44,15,775.8199999999999,-1.4328859060402686,7.0,8.465210355987054,0,1,3,4,High-Value
7274,8,26,775.2600000000001,-1.5536912751677852,12.5,8.458737864077671,0,1,3,4,High-Value
23060,11,6,774.41,-1.5436241610738255,2.5,8.448913546000924,0,3,3,6,Top Customer
2930,480,5,772.4200000000001,0.030201342281879196,2.0,8.425913083680074,1,3,3,7,Top Customer
10355,359,6,768.8299999999999,-0.37583892617449666,2.5,8.384419787332407,2,3,3,8,Top Customer
5050,20,21,766.7500000000002,-1.5134228187919463,10.0,8.360379103097552,0,1,3,4,High-Value
11462,51,4,766.5699999999999,-1.4093959731543624,1.5,8.358298659269531,0,0,3,3,High-Value
20214,35,10,766.0400000000002,-1.4630872483221478,4.5,8.352172907998153,0,3,3,6,Top Customer
16467,0,14,765.8100000000002,-1.580536912751678,6.5,8.349514563106798,0,3,3,6,Top Customer
7470,20,27,765.7900000000002,-1.5134228187919463,13.0,8.349283402681463,0,1,3,4,High-Value
3206,4,12,765.3700000000001,-1.5671140939597314,5.5,8.344429033749423,0,3,3,6,Top Customer
19298,165,13,765.19,-1.0268456375838926,6.0,8.342348589921405,0,3,3,6,Top Customer
10218,26,7,762.9,-1.4932885906040267,3.0,8.315880721220527,0,3,3,6,Top Customer
20668,91,8,762.8499999999999,-1.2751677852348993,3.5,8.315302820157187,0,3,3,6,Top Customer
2266,55,16,761.6800000000001,-1.395973154362416,7.5,8.30177993527508,0,1,3,4,High-Value
14569,143,9,757.7900000000001,-1.1006711409395973,4.0,8.256819232547388,0,3,3,6,Top Customer
11292,46,9,755.46,-1.4261744966442953,4.0,8.22988904299584,0,3,3,6,Top Customer
4240,98,11,755.19,-1.2516778523489933,5.0,8.226768377253814,0,3,3,6,Top Customer
22228,99,8,752.6600000000001,-1.2483221476510067,3.5,8.197526583448914,0,3,3,6,Top Customer
9355,505,2,752.45,0.11409395973154363,0.5,8.195099398982894,1,0,3,4,High-Value
18777,11,12,751.72,-1.5436241610738255,5.5,8.18666204345816,0,3,3,6,Top Customer
17421,46,11,750.82,-1.4261744966442953,5.0,8.176259824318077,0,3,3,6,Top Customer
14153,33,7,750.37,-1.4697986577181208,3.0,8.171058714748035,0,3,3,6,Top Customer
246,10,20,750.1800000000001,-1.5469798657718121,9.5,8.168862690707352,0,1,3,4,High-Value
21770,1,17,749.8700000000001,-1.5771812080536913,8.0,8.165279704114656,0,1,3,4,High-Value
1396,4,21,747.25,-1.5671140939597314,10.0,8.134997688395746,0,1,3,4,High-Value
9132,117,13,746.5400000000002,-1.1879194630872483,6.0,8.126791493296349,0,3,3,6,Top Customer
1195,23,17,746.04,-1.5033557046979866,8.0,8.121012482662968,0,1,3,4,High-Value
12568,16,9,745.71,-1.5268456375838926,4.0,8.117198335644938,0,3,3,6,Top Customer
4302,53,8,745.53,-1.4026845637583893,3.5,8.11511789181692,0,3,3,6,Top Customer
11527,25,20,740.87,-1.4966442953020134,9.5,8.061257512713823,0,1,3,4,High-Value
9112,7,8,740.69,-1.5570469798657718,3.5,8.059177068885807,0,3,3,6,Top Customer
12295,20,22,738.48,-1.5134228187919463,10.5,8.03363384188627,0,1,3,4,High-Value
21934,31,12,738.1500000000001,-1.476510067114094,5.5,8.02981969486824,0,3,3,6,Top Customer
8008,205,8,736.7700000000001,-0.8926174496644296,3.5,8.013869625520112,2,3,3,8,Top Customer
6690,24,16,735.9100000000001,-1.5,7.5,8.003929727230698,0,1,3,4,High-Value
3176,30,5,732.9300000000001,-1.4798657718120805,2.0,7.969486823855756,0,3,3,6,Top Customer
2953,96,12,732.73,-1.2583892617449663,5.5,7.967175219602404,0,3,3,6,Top Customer
6482,14,11,731.04,-1.5335570469798658,5.0,7.94764216366158,0,3,3,6,Top Customer
4821,362,10,729.25,-0.36577181208053694,4.5,7.926953305594082,2,3,3,8,Top Customer
13541,27,10,728.98,-1.4899328859060403,4.5,7.923832639852057,0,3,3,6,Top Customer
6322,15,13,728.5,-1.5302013422818792,6.0,7.918284789644012,0,3,3,6,Top Customer
21229,47,11,728.34,-1.4228187919463087,5.0,7.916435506241331,0,3,3,6,Top Customer
12902,38,6,726.47,-1.4530201342281879,2.5,7.894822006472491,0,3,3,6,Top Customer
2356,169,13,725.26,-1.0134228187919463,6.0,7.880836800739712,0,3,3,6,Top Customer
3537,235,2,722.32,-0.7919463087248322,0.5,7.846856218215441,2,0,3,5,High-Value
2158,35,12,721.9100000000001,-1.4630872483221478,5.5,7.842117429496071,0,3,3,6,Top Customer
21122,50,9,721.2,-1.412751677852349,4.0,7.8339112343966715,0,3,3,6,Top Customer
8358,152,11,720.5300000000001,-1.070469798657718,5.0,7.826167360147943,0,3,3,6,Top Customer
9748,67,21,720.5000000000002,-1.3557046979865772,10.0,7.825820619509942,0,1,3,4,High-Value
12845,83,14,719.92,-1.3020134228187918,6.5,7.819116967175218,0,3,3,6,Top Customer
10455,261,8,718.78,-0.7046979865771812,3.5,7.805940822931113,2,3,3,8,Top Customer
12842,151,8,717.2900000000001,-1.0738255033557047,3.5,7.788719371243643,0,3,3,6,Top Customer
3475,15,23,716.7000000000002,-1.5302013422818792,11.0,7.7819001386962565,0,1,3,4,High-Value
11279,7,13,716.49,-1.5570469798657718,6.0,7.779472954230235,0,3,3,6,Top Customer
16865,273,15,715.8900000000001,-0.6644295302013423,7.0,7.772538141470181,2,1,3,6,Top Customer
9884,236,16,711.45,-0.7885906040268457,7.5,7.721220527045769,2,1,3,6,Top Customer
22314,112,4,710.3199999999999,-1.2046979865771812,1.5,7.708159963014331,0,0,3,3,High-Value
13680,15,14,709.8,-1.5302013422818792,6.5,7.702149791955616,0,3,3,6,Top Customer
11475,8,12,709.63,-1.5536912751677852,5.5,7.700184928340268,0,3,3,6,Top Customer
19391,26,11,708.6400000000001,-1.4932885906040267,5.0,7.688742487286177,0,3,3,6,Top Customer
3285,16,9,706.0,-1.5268456375838926,4.0,7.658229311141932,0,3,3,6,Top Customer
1593,0,18,705.8600000000001,-1.580536912751678,8.5,7.656611188164587,0,1,3,4,High-Value
13439,3,21,705.3300000000002,-1.570469798657718,10.0,7.650485436893205,0,1,3,4,High-Value
4894,103,14,704.2900000000001,-1.2348993288590604,6.5,7.638465094775775,0,3,3,6,Top Customer
13603,24,21,704.1400000000002,-1.5,10.0,7.636731391585762,0,1,3,4,High-Value
5658,62,17,701.82,-1.3724832214765101,8.0,7.609916782246879,0,1,3,4,High-Value
5804,7,15,698.4900000000001,-1.5570469798657718,7.0,7.571428571428572,0,1,3,4,High-Value
6866,2,11,696.2900000000001,-1.5738255033557047,5.0,7.546000924641702,0,3,3,6,Top Customer
15177,47,10,694.4100000000001,-1.4228187919463087,4.5,7.524271844660195,0,3,3,6,Top Customer
14359,155,11,693.2300000000001,-1.0604026845637584,5.0,7.510633379565419,0,3,3,6,Top Customer
328,0,24,692.6200000000002,-1.580536912751678,11.5,7.503582986592697,0,1,3,4,High-Value
16809,51,14,690.8000000000001,-1.4093959731543624,6.5,7.482547387887194,0,3,3,6,Top Customer
9368,29,34,689.3300000000003,-1.483221476510067,16.5,7.46555709662506,0,1,3,4,High-Value
5509,20,14,687.6600000000001,-1.5134228187919463,6.5,7.446255201109571,0,3,3,6,Top Customer
19401,73,15,687.1100000000001,-1.3355704697986577,7.0,7.439898289412853,0,1,3,4,High-Value
6830,37,19,686.53,-1.4563758389261745,9.0,7.433194637078131,0,1,3,4,High-Value
11682,149,16,686.1300000000001,-1.080536912751678,7.5,7.42857142857143,0,1,3,4,High-Value
13820,193,6,685.78,-0.9328859060402684,2.5,7.424526121128062,2,3,3,8,Top Customer
546,33,5,685.46,-1.4697986577181208,2.0,7.4208275543227,0,3,3,6,Top Customer
5835,70,7,684.82,-1.3456375838926173,3.0,7.4134304207119746,0,3,3,6,Top Customer
1726,12,19,683.7900000000001,-1.5402684563758389,9.0,7.401525658807213,0,1,3,4,High-Value
19701,92,7,683.18,-1.2718120805369129,3.0,7.394475265834488,0,3,3,6,Top Customer
16498,7,12,681.9599999999998,-1.5570469798657718,5.5,7.38037447988904,0,3,3,6,Top Customer
6529,343,13,681.23,-0.42953020134228187,6.0,7.371937124364308,2,3,3,8,Top Customer
21396,424,3,680.99,-0.15771812080536912,1.0,7.369163199260286,1,0,3,4,High-Value
16729,21,23,680.2900000000001,-1.5100671140939597,11.0,7.361072584373556,0,1,3,4,High-Value
14599,15,17,677.01,-1.5302013422818792,8.0,7.323162274618585,0,1,3,4,High-Value
8152,20,7,676.33,-1.5134228187919463,3.0,7.315302820157189,0,3,3,6,Top Customer
20695,72,15,676.1100000000001,-1.3389261744966443,7.0,7.3127600554785035,0,1,3,4,High-Value
22649,12,14,676.0800000000002,-1.5402684563758389,6.5,7.312413314840501,0,3,3,6,Top Customer
14184,20,16,675.9900000000001,-1.5134228187919463,7.5,7.311373092926492,0,1,3,4,High-Value
23179,397,12,675.74,-0.2483221476510067,5.5,7.308483587609801,1,3,3,7,Top Customer
3412,83,16,675.5300000000001,-1.3020134228187918,7.5,7.306056403143782,0,1,3,4,High-Value
18764,39,17,675.4399999999999,-1.4496644295302012,8.0,7.305016181229773,0,1,3,4,High-Value
15026,12,39,673.9000000000001,-1.5402684563758389,19.0,7.287216828478965,0,1,3,4,High-Value
3559,49,13,673.63,-1.4161073825503356,6.0,7.2840961627369385,0,3,3,6,Top Customer
9210,15,5,673.5600000000001,-1.5302013422818792,2.0,7.283287101248266,0,3,3,6,Top Customer
21345,18,10,671.5000000000001,-1.5201342281879195,4.5,7.2594775774387434,0,3,3,6,Top Customer
16684,81,7,671.0400000000001,-1.308724832214765,3.0,7.254160887656034,0,3,3,6,Top Customer
8583,27,28,670.7100000000002,-1.4899328859060403,13.5,7.250346740638004,0,1,3,4,High-Value
659,27,17,670.0000000000001,-1.4899328859060403,8.0,7.2421405455386045,0,1,3,4,High-Value
15423,2,10,669.5600000000001,-1.5738255033557047,4.5,7.23705501618123,0,3,3,6,Top Customer
14208,88,8,667.62,-1.2852348993288591,3.5,7.214632454923716,0,3,3,6,Top Customer
4988,14,9,667.3600000000001,-1.5335570469798658,4.0,7.21162736939436,0,3,3,6,Top Customer
8992,6,9,666.23,-1.5604026845637584,4.0,7.198566805362922,0,3,3,6,Top Customer
22664,42,8,665.47,-1.4395973154362416,3.5,7.189782709200185,0,3,3,6,Top Customer
4195,22,24,665.3000000000001,-1.5067114093959733,11.5,7.187817845584836,0,1,3,4,High-Value
16123,19,15,664.8700000000001,-1.516778523489933,7.0,7.182847896440131,0,1,3,4,High-Value
8797,14,18,664.83,-1.5335570469798658,8.5,7.182385575589459,0,1,3,4,High-Value
4401,55,14,664.2500000000001,-1.395973154362416,6.5,7.175681923254739,0,3,3,6,Top Customer
19662,88,9,664.11,-1.2852348993288591,4.0,7.174063800277392,0,3,3,6,Top Customer
22825,10,9,663.48,-1.5469798657718121,4.0,7.166782246879334,0,3,3,6,Top Customer
18445,67,7,663.27,-1.3557046979865772,3.0,7.164355062413314,0,3,3,6,Top Customer
22264,19,6,662.88,-1.516778523489933,2.5,7.159847434119278,0,3,3,6,Top Customer
22268,12,8,661.3500000000001,-1.5402684563758389,3.5,7.142163661581138,0,3,3,6,Top Customer
13846,6,17,660.2300000000001,-1.5604026845637584,8.0,7.129218677762368,0,1,3,4,High-Value
6218,7,12,660.1000000000001,-1.5570469798657718,5.5,7.12771613499769,0,3,3,6,Top Customer
14625,0,13,659.5500000000001,-1.580536912751678,6.0,7.1213592233009715,0,3,3,6,Top Customer
8852,130,15,659.4200000000001,-1.1442953020134228,7.0,7.119856680536293,0,1,3,4,High-Value
10446,12,11,659.1800000000001,-1.5402684563758389,5.0,7.11708275543227,0,3,3,6,Top Customer
14589,132,10,658.8000000000001,-1.1375838926174497,4.5,7.112690707350902,0,3,3,6,Top Customer
11063,144,25,657.96,-1.0973154362416107,12.0,7.102981969486824,0,1,3,4,High-Value
564,30,24,657.8700000000001,-1.4798657718120805,11.5,7.101941747572816,0,1,3,4,High-Value
23191,105,14,657.78,-1.2281879194630871,6.5,7.100901525658807,0,3,3,6,Top Customer
6348,138,11,657.33,-1.1174496644295302,5.0,7.095700416088766,0,3,3,6,Top Customer
8688,63,11,656.7600000000001,-1.3691275167785235,5.0,7.089112343966714,0,3,3,6,Top Customer
11109,62,11,656.5400000000001,-1.3724832214765101,5.0,7.086569579288026,0,3,3,6,Top Customer
19066,49,9,655.87,-1.4161073825503356,4.0,7.078825705039296,0,3,3,6,Top Customer
1523,31,19,654.98,-1.476510067114094,9.0,7.068539066111882,0,1,3,4,High-Value
2533,35,8,654.0,-1.4630872483221478,3.5,7.057212205270457,0,3,3,6,Top Customer
20,528,2,653.01,0.1912751677852349,0.5,7.045769764216366,1,0,3,4,High-Value
729,12,21,651.1400000000001,-1.5402684563758389,10.0,7.0241562644475275,0,1,3,4,High-Value
7856,53,5,650.49,-1.4026845637583893,2.0,7.016643550624133,0,3,3,6,Top Customer
10622,209,5,650.22,-0.8791946308724832,2.0,7.013522884882108,2,3,3,8,Top Customer
13955,198,12,650.2,-0.9161073825503355,5.5,7.013291724456773,2,3,3,8,Top Customer
20170,138,15,649.94,-1.1174496644295302,7.0,7.010286638927416,0,1,3,4,High-Value
48,17,20,649.9300000000002,-1.523489932885906,9.5,7.010171058714749,0,1,3,4,High-Value
18108,74,21,649.1100000000001,-1.332214765100671,10.0,7.000693481276007,0,1,3,4,High-Value
15518,32,8,647.7500000000001,-1.4731543624161074,3.5,6.984974572353214,0,3,3,6,Top Customer
14018,231,8,646.8900000000001,-0.8053691275167785,3.5,6.975034674063801,2,3,3,8,Top Customer
14010,27,7,646.71,-1.4899328859060403,3.0,6.972954230235784,0,3,3,6,Top Customer
15929,75,15,646.18,-1.3288590604026846,7.0,6.9668284789644,0,1,3,4,High-Value
3230,227,6,644.7500000000001,-0.8187919463087249,2.5,6.950300508552937,2,3,3,8,Top Customer
4106,13,22,644.4800000000001,-1.5369127516778522,10.5,6.947179842810912,0,1,3,4,High-Value
12637,150,26,643.8300000000002,-1.0771812080536913,12.5,6.9396671289875185,0,1,3,4,High-Value
13403,11,24,643.0100000000002,-1.5436241610738255,11.5,6.930189551548777,0,1,3,4,High-Value
1719,202,13,642.44,-0.9026845637583892,6.0,6.923601479426722,2,3,3,8,Top Customer
7066,31,8,642.19,-1.476510067114094,3.5,6.9207119741100325,0,3,3,6,Top Customer
3936,12,12,642.0200000000001,-1.5402684563758389,5.5,6.918747110494684,0,3,3,6,Top Customer
11501,92,8,641.75,-1.2718120805369129,3.5,6.915626444752658,0,3,3,6,Top Customer
8712,46,7,641.69,-1.4261744966442953,3.0,6.9149329634766525,0,3,3,6,Top Customer
2159,3,13,641.3199999999999,-1.570469798657718,6.0,6.910656495607951,0,3,3,6,Top Customer
21847,34,18,640.8500000000001,-1.4664429530201342,8.5,6.905224225612576,0,1,3,4,High-Value
9797,11,30,640.7600000000001,-1.5436241610738255,14.5,6.9041840036985676,0,1,3,4,High-Value
20200,287,15,640.49,-0.6174496644295302,7.0,6.901063337956542,2,1,3,6,Top Customer
6153,23,9,639.36,-1.5033557046979866,4.0,6.888002773925104,0,3,3,6,Top Customer
4641,80,9,638.81,-1.3120805369127517,4.0,6.881645862228385,0,3,3,6,Top Customer
10560,119,6,638.3200000000002,-1.1812080536912752,2.5,6.875982431807676,0,3,3,6,Top Customer
7306,257,9,636.2500000000001,-0.7181208053691275,4.0,6.852057327785484,2,3,3,8,Top Customer
16822,92,7,633.58,-1.2718120805369129,3.0,6.8211974110032365,0,3,3,6,Top Customer
9237,130,17,633.5300000000001,-1.1442953020134228,8.0,6.820619509939899,0,1,3,4,High-Value
9179,22,12,633.2700000000001,-1.5067114093959733,5.5,6.817614424410541,0,3,3,6,Top Customer
22861,4,15,632.71,-1.5671140939597314,7.0,6.8111419325011555,0,1,3,4,High-Value
6500,10,10,632.45,-1.5469798657718121,4.5,6.808136846971799,0,3,3,6,Top Customer
8969,14,8,630.5400000000001,-1.5335570469798658,3.5,6.786061026352289,0,3,3,6,Top Customer
9808,19,26,629.5900000000001,-1.516778523489933,12.5,6.775080906148869,0,1,3,4,High-Value
18532,13,12,625.3000000000001,-1.5369127516778522,5.5,6.725496994914471,0,3,3,6,Top Customer
4686,124,6,624.78,-1.1644295302013423,2.5,6.719486823855755,0,3,3,6,Top Customer
4165,5,22,624.2400000000001,-1.563758389261745,10.5,6.713245492371707,0,1,3,4,High-Value
5608,29,9,624.13,-1.483221476510067,4.0,6.7119741100323616,0,3,3,6,Top Customer
4209,206,9,624.0400000000001,-0.889261744966443,4.0,6.710933888118355,2,3,3,8,Top Customer
8037,18,4,623.3,-1.5201342281879195,1.5,6.702380952380952,0,0,3,3,High-Value
13493,4,8,622.64,-1.5671140939597314,3.5,6.694752658344891,0,3,3,6,Top Customer
18710,95,8,621.6600000000001,-1.261744966442953,3.5,6.683425797503468,0,3,3,6,Top Customer
18619,6,23,621.1200000000001,-1.5604026845637584,11.0,6.677184466019418,0,1,3,4,High-Value
5112,12,17,620.49,-1.5402684563758389,8.0,6.6699029126213585,0,1,3,4,High-Value
8144,66,29,620.34,-1.3590604026845639,14.0,6.668169209431345,0,1,3,4,High-Value
8265,124,5,619.1600000000001,-1.1644295302013423,2.0,6.65453074433657,0,3,3,6,Top Customer
